Date,N_ary,Binary_Spoke-expanded,Interactions,True_Binary
2019-01-25,28892,749485,474006,445114
2019-01-28,28901,749602,474026,445125
2019-01-29,28925,750018,474076,445151
2019-01-30,28926,750047,474083,445157
2019-01-31,28931,750089,474112,445181
2019-02-01,28931,750105,474128,445197
2019-02-05,28932,750126,474147,445215
2019-02-06,28933,750160,474178,445245
2019-02-07,28936,750208,474204,445268
2019-02-08,28943,750249,474237,445294
2019-02-09,28944,750251,474238,445294
2019-02-10,28946,750299,474247,445301
2019-02-11,28949,750320,474264,445315
2019-02-12,28962,750364,474294,445332
2019-02-13,28964,750386,474314,445350
2019-02-14,28966,750400,474326,445360
2019-02-15,28967,750444,474364,445397
2019-02-16,28968,750463,474365,445397
2019-02-18,28971,750495,474388,445417
2019-02-19,28972,750503,474395,445423
2019-02-20,28973,750585,474428,445455
2019-02-21,28980,750784,474453,445473
2019-02-22,28984,750827,474473,445489
2019-02-25,28984,750844,474490,445506
2019-02-26,28984,750894,474540,445556
2019-02-27,28987,750930,474571,445584
2019-02-28,28988,750984,474622,445634
2019-03-01,28994,751099,474723,445729
2019-03-03,28996,751125,474725,445729
2019-03-04,28999,751157,474740,445741
2019-03-05,29001,751179,474760,445759
2019-03-06,29012,751239,474806,445794
2019-03-07,29020,751311,474870,445850
2019-03-08,29022,751411,474965,445943
2019-03-11,29033,752399,475941,446908
2019-03-12,29035,752509,476049,447014
2019-03-13,29041,752626,476144,447103
2019-03-14,29112,755928,476474,447362
2019-03-15,29114,755978,476506,447392
2019-03-16,29116,755995,476521,447405
2019-03-17,29116,756012,476538,447422
2019-03-18,29137,756121,476572,447435
2019-03-19,29147,756168,476588,447441
2019-03-20,29149,756211,476629,447480
2019-03-21,29159,756241,476645,447486
2019-03-22,29167,756270,476664,447497
2019-03-25,29182,756352,476694,447512
2019-03-26,29187,756420,476731,447544
2019-03-27,29187,756452,476763,447576
2019-03-28,29193,756504,476805,447612
2019-03-29,29195,756540,476839,447644
2019-04-01,29213,757037,477309,448096
2019-04-02,29215,757056,477324,448109
2019-04-03,29216,757070,477337,448121
2019-04-04,29218,757707,477362,448144
2019-04-05,29226,757763,477384,448158
2019-04-06,29227,757765,477385,448158
2019-04-08,29233,757792,477405,448172
2019-04-09,29243,757824,477425,448182
2019-04-10,29255,757869,477452,448197
2019-04-11,29264,757897,477469,448205
2019-04-12,29277,760646,477490,448213
2019-04-14,29277,760649,477493,448216
2019-04-15,29292,760738,477542,448250
2019-04-16,29336,766483,478254,448918
2019-04-17,29338,766512,478281,448943
2019-04-18,29356,766687,478334,448978
2019-04-19,29363,766740,478341,448978
2019-04-23,29368,766883,478358,448990
2019-04-24,29368,766896,478371,449003
2019-04-25,29370,766909,478382,449012
2019-04-26,29372,766920,478391,449019
2019-04-27,29372,766921,478392,449020
2019-04-29,29375,770547,478408,449033
2019-04-30,29375,772312,480173,450798
2019-05-01,29377,772347,480197,450820
2019-05-02,29389,772407,480241,450852
2019-05-03,29392,772429,480260,450868
2019-05-06,29394,772437,480266,450872
2019-05-07,29394,772455,480284,450890
2019-05-08,29400,772493,480314,450914
2019-05-09,29402,772507,480325,450923
2019-05-10,29403,772521,480338,450935
2019-05-11,29403,772524,480341,450938
2019-05-12,29404,772622,480342,450938
2019-05-13,29404,772628,480348,450944
2019-05-14,29406,772638,480353,450947
2019-05-15,29407,772654,480368,450961
2019-05-16,29408,772680,480393,450985
2019-05-17,29408,772682,480395,450987
2019-05-20,29409,772697,480409,451000
2019-05-21,29410,772700,480411,451001
2019-05-22,29417,772737,480429,451012
2019-05-23,29418,772742,480433,451015
2019-05-24,29419,772752,480442,451023
2019-05-26,29420,772758,480447,451027
2019-05-27,29421,772775,480463,451042
2019-05-28,29424,772796,480481,451057
2019-05-29,29429,772827,480507,451078
2019-05-30,29436,772876,480544,451108
2019-05-31,29439,772882,480547,451108
2019-06-01,29439,772883,480548,451109
2019-06-03,29445,772906,480564,451119
2019-06-04,29450,773004,480575,451125
2019-06-05,29457,773109,480619,451162
2019-06-06,29463,773172,480629,451166
2019-06-07,29466,773224,480659,451193
2019-06-10,29467,773227,480661,451194
2019-06-11,29469,773241,480673,451204
2019-06-12,29473,773281,480705,451232
2019-06-13,29475,773295,480715,451240
2019-06-14,29478,773322,480738,451260
2019-06-16,29478,773325,480741,451263
2019-06-17,29478,773338,480754,451276
2019-06-18,29480,773355,480763,451283
2019-06-19,29484,773381,480784,451300
2019-06-20,29487,773402,480801,451314
2019-06-21,29487,773451,480850,451363
2019-06-23,29487,773472,480871,451384
2019-06-24,29487,773512,480911,451424
2019-06-25,29488,773528,480926,451438
2019-06-26,29491,773538,480933,451442
2019-06-27,29492,773546,480940,451448
2019-06-28,29514,773604,480976,451462
2019-07-01,29516,773792,481000,451484
2019-07-02,29528,773866,481060,451532
2019-07-03,29531,773908,481066,451535
2019-07-04,29533,773917,481071,451538
2019-07-05,29534,773919,481072,451538
2019-07-06,29534,773923,481076,451542
2019-07-08,29542,773973,481094,451552
2019-07-09,29543,774070,481151,451608
2019-07-10,29544,774074,481154,451610
2019-07-11,33944,832358,486341,452397
2019-07-12,33949,832383,486360,452411
2019-07-13,33951,832402,486363,452412
2019-07-14,33952,832410,486369,452417
2019-07-15,33958,832427,486379,452421
2019-07-16,33962,832448,486391,452429
2019-07-17,33967,832466,486403,452436
2019-07-18,33969,832476,486411,452442
2019-07-19,33970,832484,486418,452448
2019-07-22,33971,832489,486421,452450
2019-07-23,33971,832497,486429,452458
2019-07-24,33975,832539,486452,452477
2019-07-25,33976,832563,486475,452499
2019-07-26,34270,837464,486791,452521
2019-07-27,34272,837474,486799,452527
2019-07-28,34272,837479,486804,452532
2019-07-29,34277,837515,486817,452540
2019-07-30,34278,837529,486830,452552
2019-07-31,34278,837534,486835,452557
2019-08-01,34279,837548,486847,452568
2019-08-02,34287,837974,487241,452954
2019-08-05,34295,838025,487276,452981
2019-08-06,34300,838053,487296,452996
2019-08-07,34302,838093,487334,453032
2019-08-08,34304,838185,487345,453041
2019-08-12,34308,838518,487413,453105
2019-08-13,34318,838593,487434,453116
2019-08-14,34325,838644,487477,453152
2019-08-15,34327,838661,487491,453164
2019-08-16,34328,838674,487503,453175
2019-08-17,34330,838680,487505,453175
2019-08-19,34330,838710,487535,453205
2019-08-20,34335,838742,487558,453223
2019-08-21,34338,838753,487566,453228
2019-08-22,34339,838763,487574,453235
2019-08-24,34339,838764,487575,453236
2019-08-25,34341,838772,487581,453240
2019-08-27,34341,838776,487585,453244
2019-08-28,34342,838787,487595,453253
2019-08-29,34351,838831,487621,453270
2019-08-30,34352,838841,487629,453277
2019-08-31,34352,838845,487633,453281
2019-09-02,34375,838925,487670,453295
2019-09-03,34379,838958,487697,453318
2019-09-04,34392,839317,487762,453370
2019-09-06,34392,839327,487772,453380
2019-09-09,34392,839332,487777,453385
2019-09-10,34393,839352,487796,453403
2019-09-11,34393,839359,487803,453410
2019-09-12,34394,839378,487821,453427
2019-09-13,34394,839390,487833,453439
2019-09-16,34396,839851,488292,453896
2019-09-17,34396,839861,488302,453906
2019-09-18,34405,839918,488330,453925
2019-09-19,34407,840098,488508,454101
2019-09-20,34428,840207,488550,454122
2019-09-23,34429,840226,488566,454137
2019-09-24,34430,840280,488571,454141
2019-09-25,34431,840308,488598,454167
2019-09-26,34438,840344,488625,454187
2019-09-27,34450,840403,488643,454193
2019-09-28,34450,840408,488648,454198
2019-09-29,34450,840409,488649,454199
2019-09-30,34450,840412,488652,454202
2019-10-01,34450,840419,488659,454209
2019-10-02,34452,840430,488667,454215
2019-10-03,34455,840480,488711,454256
2019-10-04,34458,842630,490853,456395
2019-10-07,34461,842664,490880,456419
2019-10-08,34467,842706,490916,456449
2019-10-09,34472,842747,490943,456471
2019-10-10,34477,842779,490969,456492
2019-10-11,34480,842827,491012,456532
2019-10-12,34480,842828,491013,456533
2019-10-14,34482,842856,491037,456555
2019-10-15,34486,842935,491108,456622
2019-10-16,34488,842960,491125,456637
2019-10-17,34494,843089,491138,456644
2019-10-18,34496,843097,491140,456644
2019-10-19,34497,843100,491141,456644
2019-10-21,34500,843138,491176,456676
2019-10-22,34509,843182,491208,456699
2019-10-23,34516,843268,491226,456710
2019-10-24,34516,843281,491239,456723
2019-10-25,34519,843298,491248,456729
2019-10-26,34519,843299,491249,456730
2019-10-28,34530,843343,491274,456744
2019-10-29,34530,843365,491296,456766
2019-10-30,34533,845898,493826,459293
2019-10-31,34546,845940,493851,459305
2019-11-01,34546,845947,493858,459312
2019-11-02,34546,845952,493863,459317
2019-11-03,34546,845955,493866,459320
2019-11-04,34547,845959,493869,459322
2019-11-05,34548,845965,493872,459324
2019-11-06,34551,845986,493890,459339
2019-11-07,34552,845988,493891,459339
2019-11-08,34552,845999,493902,459350
2019-11-10,34552,846000,493903,459351
2019-11-11,34560,846042,493936,459376
2019-11-12,34564,846069,493958,459394
2019-11-13,34568,846131,494001,459433
2019-11-14,34570,846334,494019,459449
2019-11-15,34576,846369,494033,459457
2019-11-18,34577,846378,494039,459462
2019-11-19,34577,846388,494049,459472
2019-11-20,34598,846442,494072,459474
2019-11-21,34602,846503,494083,459481
2019-11-22,34604,846522,494087,459483
2019-11-25,34604,846543,494108,459504
2019-11-26,34608,846591,494150,459542
2019-11-27,34611,846613,494168,459557
2019-11-28,34614,846732,494284,459670
2019-11-29,34617,847016,494293,459676
2019-12-01,34617,847017,494294,459677
2019-12-02,34626,847058,494324,459698
2019-12-03,34942,852034,494672,459730
2019-12-04,34944,852057,494693,459749
2019-12-05,34949,852742,495373,460424
2019-12-06,34949,852743,495374,460425
2019-12-09,34950,852760,495390,460440
2019-12-10,34952,852789,495405,460453
2019-12-11,34978,853407,495806,460828
2019-12-12,35007,853580,495847,460840
2019-12-13,35019,988328,630564,595545
2019-12-15,35019,1016350,658586,623567
2019-12-16,35021,1016368,658598,623577
2019-12-17,35021,1016376,658606,623585
2019-12-18,35022,1016400,658629,623607
2019-12-19,35023,1016409,658637,623614
2019-12-20,35025,1016418,658644,623619
2019-12-22,35025,1016421,658647,623622
2019-12-23,35025,1016425,658651,623626
2019-12-24,35025,1016427,658653,623628
2019-12-27,35025,1016431,658657,623632
2019-12-28,35025,1016432,658658,623633
2019-12-31,35027,1016453,658676,623649
2020-01-01,35033,1016474,658689,623656
2020-01-02,35040,1016509,658701,623661
2020-01-03,35048,1016533,658717,623669
2020-01-06,35051,1016557,658738,623687
2020-01-07,35057,1016630,658769,623712
2020-01-08,35060,1016650,658786,623726
2020-01-09,35061,1016657,658792,623731
2020-01-10,35063,1017083,659205,624142
2020-01-11,35063,1017085,659207,624144
2020-01-13,35248,1022883,659410,624162
2020-01-14,35258,1022955,659448,624190
2020-01-15,35265,1022992,659478,624213
2020-01-16,35277,1023038,659512,624235
2020-01-17,35277,1023051,659525,624248
2020-01-20,35292,1023112,659571,624279
2020-01-21,35316,1023319,659623,624307
2020-01-22,35346,1023419,659693,624347
2020-01-23,35365,1023476,659731,624366
2020-01-24,35371,1023520,659769,624398
2020-01-27,35495,1024851,659943,624448
2020-01-28,35501,1027482,659962,624461
2020-01-29,35505,1027503,659970,624465
2020-01-30,35506,1027513,659979,624473
2020-01-31,35506,1027518,659984,624478
2020-02-03,35508,1027538,659992,624484
2020-02-04,35508,1027544,659998,624490
2020-02-05,35510,1027548,660000,624490
2020-02-07,35511,1027551,660001,624490
2020-02-10,35515,1027649,660014,624499
2020-02-11,35516,1027666,660030,624514
2020-02-12,35516,1027676,660040,624524
2020-02-13,35519,1027699,660060,624541
2020-02-14,35521,1027717,660076,624555
2020-02-17,35536,1027766,660100,624564
2020-02-18,35536,1027851,660185,624649
2020-02-19,35540,1027868,660196,624656
2020-02-20,35544,1027887,660209,624665
2020-02-21,35545,1028390,660258,624713
2020-02-23,35546,1028803,660262,624716
2020-02-24,35546,1028821,660280,624734
2020-02-25,35555,1028878,660328,624773
2020-02-26,35556,1028890,660339,624783
2020-02-27,35556,1028920,660369,624813
2020-02-28,35558,1028932,660378,624820
2020-03-01,35559,1028934,660379,624820
2020-03-02,35569,1028976,660405,624836
2020-03-03,35573,1028993,660418,624845
2020-03-04,35573,1028996,660421,624848
2020-03-05,35575,1029001,660424,624849
2020-03-06,35575,1029003,660426,624851
2020-03-07,35575,1029013,660436,624861
2020-03-09,35575,1029042,660465,624890
2020-03-10,35575,1029051,660474,624899
2020-03-11,35575,1029090,660513,624938
2020-03-12,35575,1029109,660532,624957
2020-03-13,35575,1029135,660558,624983
2020-03-14,35575,1029137,660560,624985
2020-03-15,35578,1029153,660564,624986
2020-03-16,35578,1029155,660566,624988
2020-03-17,35591,1029521,660609,625018
2020-03-18,35601,1030116,660640,625039
2020-03-19,35601,1030136,660660,625059
2020-03-20,35603,1030262,660737,625134
2020-03-23,35604,1030281,660755,625151
2020-03-24,35605,1030300,660773,625168
2020-03-25,35897,1033950,661283,625386
2020-03-26,35897,1033954,661287,625390
2020-03-27,35899,1034080,661411,625512
2020-03-28,35899,1034081,661412,625513
2020-03-29,35907,1034132,661431,625524
2020-03-30,35908,1034157,661455,625547
2020-03-31,35908,1034160,661458,625550
2020-04-01,35908,1034179,661477,625569
2020-04-02,35912,1034212,661506,625594
2020-04-03,35921,1034245,661530,625609
2020-04-04,35921,1034291,661576,625655
2020-04-05,35921,1034302,661587,625666
2020-04-06,35921,1034317,661602,625681
2020-04-07,35929,1034690,661640,625711
2020-04-08,35942,1034773,661692,625750
2020-04-09,35948,1034830,661729,625781
2020-04-10,35949,1034841,661739,625790
2020-04-11,35949,1034860,661758,625809
2020-04-12,35949,1034862,661760,625811
2020-04-13,35951,1034926,661805,625854
2020-04-14,35975,1042416,668766,632791
2020-04-15,35988,1042475,668806,632818
2020-04-16,35992,1042493,668819,632827
2020-04-17,35994,1042527,668840,632846
2020-04-19,35994,1042528,668841,632847
2020-04-20,35996,1042543,668854,632858
2020-04-21,35998,1044281,668881,632883
2020-04-22,35998,1044301,668901,632903
2020-04-23,36004,1044331,668925,632921
2020-04-24,36006,1044348,668940,632934
2020-04-27,36008,1044385,668973,632965
2020-04-28,36008,1044400,668988,632980
2020-04-29,36008,1044405,668993,632985
2020-04-30,36008,1044409,668997,632989
2020-05-01,36008,1044413,669001,632993
2020-05-03,36008,1044414,669002,632994
2020-05-04,36009,1044423,669010,633001
2020-05-05,36012,1044448,669032,633020
2020-05-06,36012,1044463,669047,633035
2020-05-07,36013,1044479,669062,633049
2020-05-08,36014,1044483,669065,633051
2020-05-09,36014,1044489,669071,633057
2020-05-11,36020,1044523,669095,633075
2020-05-12,36056,1047819,669194,633138
2020-05-13,36067,1047863,669226,633159
2020-05-14,36081,1047915,669252,633171
2020-05-15,36098,1047969,669277,633179
2020-05-18,36108,1048022,669299,633191
2020-05-19,36108,1048024,669301,633193
2020-05-20,36112,1048237,669327,633215
2020-05-21,36115,1048386,669365,633250
2020-05-22,36116,1048413,669390,633274
2020-05-23,36117,1048416,669392,633275
2020-05-25,36120,1048440,669412,633292
2020-05-26,36125,1048485,669431,633306
2020-05-27,36126,1048496,669440,633314
2020-05-28,36133,1048540,669461,633328
2020-05-29,36139,1048676,669478,633339
2020-05-30,36139,1048678,669480,633341
2020-05-31,36139,1048682,669484,633345
2020-06-01,36143,1048702,669500,633357
2020-06-02,36145,1048731,669526,633381
2020-06-03,36151,1049295,669542,633391
2020-06-04,36154,1049379,669552,633398
2020-06-05,36158,1049412,669570,633412
2020-06-06,36160,1049468,669585,633425
2020-06-08,36160,1049480,669597,633437
2020-06-09,36164,1049507,669620,633456
2020-06-10,36171,1049543,669648,633477
2020-06-11,36175,1049580,669680,633505
2020-06-12,36177,1049591,669689,633512
2020-06-13,36177,1049592,669690,633513
2020-06-14,36177,1049594,669692,633515
2020-06-15,36186,1050236,669723,633537
2020-06-16,36187,1050254,669740,633553
2020-06-17,36191,1050284,669763,633572
2020-06-18,36192,1050312,669790,633598
2020-06-19,36197,1050344,669805,633608
2020-06-20,36198,1050385,669810,633612
2020-06-21,36198,1050388,669813,633615
2020-06-22,36199,1050400,669824,633625
2020-06-23,36199,1050410,669834,633635
2020-06-24,36199,1050417,669841,633642
2020-06-25,36234,1052289,669908,633674
2020-06-26,36239,1052318,669930,633691
2020-06-27,36240,1052325,669931,633691
2020-06-28,36241,1052328,669933,633692
2020-06-29,36242,1052357,669961,633719
2020-06-30,36250,1052397,669984,633734
2020-07-01,36269,1052687,670027,633758
2020-07-02,36271,1052706,670042,633771
2020-07-03,36292,1052833,670073,633781
2020-07-04,36293,1052847,670081,633788
2020-07-06,36300,1052906,670113,633813
2020-07-07,36306,1052933,670128,633822
2020-07-08,36322,1053007,670168,633846
2020-07-09,36324,1053021,670179,633855
2020-07-10,36328,1053086,670238,633910
2020-07-12,36328,1053135,670287,633959
2020-07-13,36328,1053220,670372,634044
2020-07-14,36329,1053264,670410,634081
2020-07-15,36329,1053268,670414,634085
2020-07-16,36341,1053311,670445,634104
2020-07-17,36372,1053392,670489,634117
2020-07-18,36372,1053398,670495,634123
2020-07-19,36372,1053402,670499,634127
2020-07-20,36372,1053405,670502,634130
2020-07-21,36372,1053408,670505,634133
2020-07-22,36372,1053419,670516,634144
2020-07-23,36373,1053431,670527,634154
2020-07-24,36378,1053514,670539,634161
2020-07-27,36379,1053519,670543,634164
2020-07-28,36380,1053530,670553,634173
2020-07-29,36380,1053537,670560,634180
2020-07-30,36380,1053546,670569,634189
2020-07-31,36381,1053584,670573,634192
2020-08-01,36383,1053590,670577,634194
2020-08-03,36393,1053773,670607,634214
2020-08-04,36401,1053794,670620,634219
2020-08-05,36443,1054493,670939,634496
2020-08-06,36447,1054509,670950,634503
2020-08-07,36453,1054835,670964,634511
2020-08-08,36453,1054838,670967,634514
2020-08-09,36456,1055260,670970,634514
2020-08-10,36456,1055264,670974,634518
2020-08-11,36458,1055275,670982,634524
2020-08-12,36463,1055298,671000,634537
2020-08-13,36465,1055350,671016,634551
2020-08-14,36466,1055377,671038,634572
2020-08-16,36466,1055379,671040,634574
2020-08-17,36469,1055555,671213,634744
2020-08-18,36471,1055573,671229,634758
2020-08-20,36472,1055581,671236,634764
2020-08-21,36472,1055593,671248,634776
2020-08-24,36481,1055623,671266,634785
2020-08-25,36485,1055891,671277,634792
2020-08-26,36487,1056014,671284,634797
2020-08-27,36487,1056035,671305,634818
2020-08-28,36487,1056047,671317,634830
2020-08-29,36487,1056050,671320,634833
2020-09-01,36487,1056054,671324,634837
2020-09-02,36488,1056070,671339,634851
2020-09-03,36488,1056187,671456,634968
2020-09-04,36488,1056197,671466,634978
2020-09-07,36489,1056202,671470,634981
2020-09-08,36489,1056215,671483,634994
2020-09-09,36494,1056236,671499,635005
2020-09-10,36494,1056245,671508,635014
2020-09-11,36494,1056253,671516,635022
2020-09-14,36497,1056281,671541,635044
2020-09-15,36498,1076244,691470,654972
2020-09-16,36498,1103647,718873,682375
2020-09-17,36498,1103660,718886,682388
2020-09-18,36502,1103690,718906,682404
2020-09-19,36502,1103699,718915,682413
2020-09-20,36502,1103700,718916,682414
2020-09-21,36505,1103876,718930,682425
2020-09-22,36510,1103902,718951,682441
2020-09-23,36511,1103914,718962,682451
2020-09-24,36516,1103949,718990,682474
2020-09-25,36522,1104097,719055,682533
2020-09-27,36522,1104099,719057,682535
2020-09-28,36522,1104141,719099,682577
2020-09-29,36529,1104170,719116,682587
2020-09-30,36532,1104182,719125,682593
2020-10-01,36532,1104191,719134,682602
2020-10-02,36535,1104202,719141,682606
2020-10-03,36535,1104203,719142,682607
2020-10-05,36541,1104229,719162,682621
2020-10-06,36541,1104253,719186,682645
2020-10-07,36545,1104280,719209,682664
2020-10-08,36557,1104393,719246,682689
2020-10-09,36557,1104395,719248,682691
2020-10-11,36557,1104398,719251,682694
2020-10-12,36566,1104566,719269,682703
2020-10-13,36566,1104573,719276,682710
2020-10-14,36569,1104583,719281,682712
2020-10-15,36579,1104622,719301,682722
2020-10-16,36584,1104775,719319,682735
2020-10-17,36586,1104807,719325,682739
2020-10-19,36615,1105325,719372,682757
2020-10-20,36642,1105732,719412,682770
2020-10-21,36685,1107242,719474,682789
2020-10-22,36686,1107246,719477,682791
2020-10-23,36686,1107248,719479,682793
2020-10-26,36687,1107261,719491,682804
2020-10-27,36687,1107271,719501,682814
2020-10-28,36693,1107317,719541,682848
2020-10-29,36714,1107396,719585,682871
2020-10-30,36720,1108329,719668,682948
2020-10-31,36722,1108334,719671,682949
2020-11-01,36722,1108336,719673,682951
2020-11-02,36729,1108358,719686,682957
2020-11-03,36729,1108378,719706,682977
2020-11-04,36729,1108385,719713,682984
2020-11-05,36733,1108479,719731,682998
2020-11-06,36738,1108494,719741,683003
2020-11-09,36749,1108534,719768,683019
2020-11-10,36751,1108559,719791,683040
2020-11-11,36753,1108588,719809,683056
2020-11-12,36756,1108595,719813,683057
2020-11-13,36767,1108692,719831,683064
2020-11-15,36767,1108695,719834,683067
2020-11-16,36771,1108737,719868,683097
2020-11-17,36773,1108840,719879,683106
2020-11-18,36776,1108910,719894,683118
2020-11-19,36787,1109062,719926,683139
2020-11-20,36792,1109140,719952,683160
2020-11-23,36793,1109254,719967,683174
2020-11-24,36799,1109306,720012,683213
2020-11-25,36807,1109761,720033,683226
2020-11-26,36820,1110461,720067,683247
2020-11-27,36820,1112009,721615,684795
2020-11-29,36824,1112207,721619,684795
2020-11-30,36834,1112404,721639,684805
2020-12-01,36853,1112718,721676,684823
2020-12-02,36861,1112750,721697,684836
2020-12-03,36861,1112755,721702,684841
2020-12-04,36862,1112811,721719,684857
2020-12-07,36872,1113045,721757,684885
2020-12-08,36872,1114600,723312,686440
2020-12-09,36873,1114631,723342,686469
2020-12-10,36879,1115027,723362,686483
2020-12-11,36881,1115106,723404,686523
2020-12-14,36881,1115113,723411,686530
2020-12-15,36885,1115135,723426,686541
2020-12-16,36885,1115138,723429,686544
2020-12-17,36889,1115152,723438,686549
2020-12-20,36889,1115155,723441,686552
2020-12-21,36889,1115162,723448,686559
2020-12-22,36891,1115171,723454,686563
2020-12-23,36901,1115391,723495,686594
2020-12-24,36905,1115558,723517,686612
2020-12-25,36908,1115640,723520,686612
2020-12-28,36917,1115803,723539,686622
2020-12-29,36931,1116171,723566,686635
2020-12-30,36941,1116446,723580,686639
2020-12-31,36947,1116481,723608,686661
2021-01-01,36951,1116493,723615,686664
2021-01-04,36951,1116494,723616,686665
2021-01-05,36952,1116620,723620,686668
2021-01-06,36953,1116671,723635,686682
2021-01-07,36954,1116704,723667,686713
2021-01-08,36961,1116759,723698,686737
2021-01-11,36976,1116838,723757,686781
2021-01-12,36978,1116962,723876,686898
2021-01-13,36982,1116974,723884,686902
2021-01-14,36984,1117204,724040,687056
2021-01-15,36989,1117437,724110,687121
2021-01-16,36989,1117439,724112,687123
2021-01-18,37001,1117833,724198,687197
2021-01-19,37006,1117947,724240,687234
2021-01-20,37006,1118028,724321,687315
2021-01-21,37010,1118116,724405,687395
2021-01-22,37052,1118218,724465,687413
2021-01-23,37052,1118221,724468,687416
2021-01-25,37054,1118235,724480,687426
2021-01-26,37054,1118242,724487,687433
2021-01-27,37055,1118321,724524,687469
2021-01-28,37066,1118387,724558,687492
2021-01-29,37071,1118600,724594,687523
2021-01-30,37072,1118607,724599,687527
2021-02-01,37083,1119031,724658,687575
2021-02-02,37094,1119209,724691,687597
2021-02-03,37097,1119235,724698,687601
2021-02-04,37097,1119243,724706,687609
2021-02-05,37103,1119436,724729,687626
2021-02-08,37112,1119471,724745,687633
2021-02-09,37126,1119528,724778,687652
2021-02-10,37152,1119646,724822,687670
2021-02-11,37158,1119675,724845,687687
2021-02-12,37168,1119915,724865,687697
2021-02-13,37168,1119917,724867,687699
2021-02-14,37168,1119918,724868,687700
2021-02-15,37183,1120003,724897,687714
2021-02-16,37187,1120050,724910,687723
2021-02-17,37189,1120075,724932,687743
2021-02-18,37194,1120169,724951,687757
2021-02-19,37198,1120327,724960,687762
2021-02-21,37199,1120330,724961,687762
2021-02-22,37202,1120391,725019,687817
2021-02-23,37202,1122148,726776,689574
2021-02-24,37207,1122184,726798,689591
2021-02-25,37208,1122195,726808,689600
2021-02-26,37208,1136723,741336,704128
2021-03-01,37215,1136770,741368,704153
2021-03-02,37223,1136806,741393,704170
2021-03-03,37224,1136826,741412,704188
2021-03-04,37237,1136984,741432,704195
2021-03-05,37241,1137054,741452,704211
2021-03-08,37249,1137088,741473,704224
2021-03-09,37269,1137153,741508,704239
2021-03-10,37270,1137156,741510,704240
2021-03-11,37273,1137174,741525,704252
2021-03-12,37277,1137319,741545,704268
2021-03-15,37279,1137364,741588,704309
2021-03-16,37280,1137383,741606,704326
2021-03-17,37283,1137392,741612,704329
2021-03-18,37297,1137815,741654,704357
2021-03-19,37317,1138853,741744,704427
2021-03-22,37317,1138855,741746,704429
2021-03-23,37319,1138872,741761,704442
2021-03-24,37322,1138886,741769,704447
2021-03-25,37323,1138933,741814,704491
2021-03-26,37326,1139097,741824,704498
2021-03-29,37326,1139103,741830,704504
2021-03-30,37328,1139120,741845,704517
2021-03-31,37339,1139193,741894,704555
2021-04-01,37342,1139225,741923,704581
2021-04-02,37345,1139234,741929,704584
2021-04-04,37346,1139269,741930,704584
2021-04-05,37346,1139270,741931,704585
2021-04-06,37349,1139282,741938,704589
2021-04-07,37355,1139336,741984,704629
2021-04-08,37365,1139428,742023,704658
2021-04-09,37370,1139544,742046,704676
2021-04-10,37371,1139547,742047,704676
2021-04-12,37373,1139552,742049,704676
2021-04-13,37377,1139563,742055,704678
2021-04-14,37379,1139608,742068,704689
2021-04-15,37381,1140287,742691,705310
2021-04-16,37390,1140548,742713,705323
2021-04-19,37399,1140613,742738,705339
2021-04-20,37417,1140788,742775,705358
2021-04-21,37418,1140798,742784,705366
2021-04-22,37419,1141029,742806,705387
2021-04-23,37426,1141301,742828,705402
2021-04-26,37427,1141320,742837,705410
2021-04-27,37434,1141350,742851,705417
2021-04-28,37447,1142069,742878,705431
2021-04-29,37453,1142084,742887,705434
2021-04-30,37459,1142117,742906,705447
2021-05-01,37461,1142350,742908,705447
2021-05-03,37470,1142383,742932,705462
2021-05-04,37474,1142411,742955,705481
2021-05-05,37476,1142427,742969,705493
2021-05-06,37478,1142452,742992,705514
2021-05-07,37478,1142465,743005,705527
2021-05-09,37478,1142470,743010,705532
2021-05-10,37488,1142495,743021,705533
2021-05-11,37493,1142519,743040,705547
2021-05-12,37497,1142572,743081,705584
2021-05-13,37500,1142623,743096,705596
2021-05-14,37509,1142854,743130,705621
2021-05-18,37515,1142881,743149,705634
2021-05-19,37526,1142967,743166,705640
2021-05-20,37526,1142977,743176,705650
2021-05-21,37541,1143440,743198,705657
2021-05-25,37544,1143612,743219,705675
2021-05-26,37550,1143787,743233,705683
2021-05-27,37552,1143808,743251,705699
2021-05-28,37553,1143838,743278,705725
2021-06-01,37553,1143846,743286,705733
2021-06-02,37572,1144262,743310,705738
2021-06-03,37574,1144356,743327,705753
2021-06-04,37582,1144513,743343,705761
2021-06-06,37584,1144520,743345,705761
2021-06-07,37596,1144573,743370,705774
2021-06-08,37604,1144987,743386,705782
2021-06-09,37608,1145052,743400,705792
2021-06-10,37612,1145297,743409,705797
2021-06-11,37618,1145361,743422,705804
2021-06-14,37618,1145366,743427,705809
2021-06-15,37629,1145474,743457,705828
2021-06-16,37635,1145653,743488,705853
2021-06-17,37647,1145734,743547,705900
2021-06-18,37649,1145787,743596,705947
2021-06-20,37650,1145792,743600,705950
2021-06-21,37652,1145831,743620,705968
2021-06-22,37652,1145832,743621,705969
2021-06-23,37653,1145888,743632,705979
2021-06-24,37668,1145952,743668,706000
2021-06-25,37670,1145994,743673,706003
2021-06-26,37676,1146018,743689,706013
2021-06-27,37676,1146019,743690,706014
2021-06-28,37680,1146044,743709,706029
